CUSTOMER,LOCATION,LOCATIONID,METERNAME,QUANTITY,MEASUREUNITID,READINGDATE,RECORDSTARTDATE,RECORDENDDATE,ACCOUNT,DATATYPE
SE2DEMO,vc03dc01,7.43E+13,Active VMs,226,Number,2022-07-01T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.3,VM/hosts,2022-07-01T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.23,kWh/hosts,2022-07-01T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,78.099,kWh,2022-07-01T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,19,Number,2022-07-01T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,210,Number,2022-07-01T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,11.05,VM/hosts,2022-07-01T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.11,kWh/hosts,2022-07-01T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,78.823,kWh,2022-07-02T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-02T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,214,Number,2022-07-02T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.26,VM/hosts,2022-07-02T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.15,kWh/hosts,2022-07-02T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,79.822,kWh,2022-07-02T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,19,Number,2022-07-02T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,217,Number,2022-07-02T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,11.42,VM/hosts,2022-07-02T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.2,kWh/hosts,2022-07-02T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,77.422,kWh,2022-07-03T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,20,Number,2022-07-03T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,218,Number,2022-07-03T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.9,VM/hosts,2022-07-03T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,3.87,kWh/hosts,2022-07-03T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,78.631,kWh,2022-07-03T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,20,Number,2022-07-03T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,212,Number,2022-07-03T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.6,VM/hosts,2022-07-03T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,3.93,kWh/hosts,2022-07-03T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,81.457,kWh,2022-07-04T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-04T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,214,Number,2022-07-04T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.26,VM/hosts,2022-07-04T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.29,kWh/hosts,2022-07-04T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,79.576,kWh,2022-07-04T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,19,Number,2022-07-04T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,219,Number,2022-07-04T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,11.53,VM/hosts,2022-07-04T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.19,kWh/hosts,2022-07-04T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,79.317,kWh,2022-07-05T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-05T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,217,Number,2022-07-05T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.42,VM/hosts,2022-07-05T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.17,kWh/hosts,2022-07-05T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,80.765,kWh,2022-07-05T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,19,Number,2022-07-05T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,212,Number,2022-07-05T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,11.16,VM/hosts,2022-07-05T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.25,kWh/hosts,2022-07-05T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,77.614,kWh,2022-07-06T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-06T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,220,Number,2022-07-06T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.58,VM/hosts,2022-07-06T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.08,kWh/hosts,2022-07-06T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,80.896,kWh,2022-07-06T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,20,Number,2022-07-06T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,226,Number,2022-07-06T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,11.3,VM/hosts,2022-07-06T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.04,kWh/hosts,2022-07-06T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,78.091,kWh,2022-07-07T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,20,Number,2022-07-07T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,213,Number,2022-07-07T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.65,VM/hosts,2022-07-07T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,3.9,kWh/hosts,2022-07-07T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,84.781,kWh,2022-07-07T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,20,Number,2022-07-07T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,217,Number,2022-07-07T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.85,VM/hosts,2022-07-07T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.24,kWh/hosts,2022-07-07T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,78.757,kWh,2022-07-08T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-08T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,215,Number,2022-07-08T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.32,VM/hosts,2022-07-08T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.15,kWh/hosts,2022-07-08T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,82.164,kWh,2022-07-08T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,20,Number,2022-07-08T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,219,Number,2022-07-08T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.95,VM/hosts,2022-07-08T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.11,kWh/hosts,2022-07-08T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,79.711,kWh,2022-07-09T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-09T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,218,Number,2022-07-09T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.47,VM/hosts,2022-07-09T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.2,kWh/hosts,2022-07-09T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,84.409,kWh,2022-07-09T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,19,Number,2022-07-09T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,211,Number,2022-07-09T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,11.11,VM/hosts,2022-07-09T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.44,kWh/hosts,2022-07-09T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,79.738,kWh,2022-07-10T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-10T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,215,Number,2022-07-10T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.32,VM/hosts,2022-07-10T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.2,kWh/hosts,2022-07-10T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,78.953,kWh,2022-07-10T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,20,Number,2022-07-10T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,219,Number,2022-07-10T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.95,VM/hosts,2022-07-10T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,3.95,kWh/hosts,2022-07-10T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,81.238,kWh,2022-07-11T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-11T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,223,Number,2022-07-11T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.74,VM/hosts,2022-07-11T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.28,kWh/hosts,2022-07-11T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,83.315,kWh,2022-07-11T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,19,Number,2022-07-11T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,217,Number,2022-07-11T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,11.42,VM/hosts,2022-07-11T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.39,kWh/hosts,2022-07-11T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,81.71,kWh,2022-07-12T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-12T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,213,Number,2022-07-12T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.21,VM/hosts,2022-07-12T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.3,kWh/hosts,2022-07-12T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,78.788,kWh,2022-07-12T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,19,Number,2022-07-12T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,212,Number,2022-07-12T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,11.16,VM/hosts,2022-07-12T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.15,kWh/hosts,2022-07-12T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,77.76,kWh,2022-07-13T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-13T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,217,Number,2022-07-13T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.42,VM/hosts,2022-07-13T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.09,kWh/hosts,2022-07-13T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,81.092,kWh,2022-07-13T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,20,Number,2022-07-13T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,224,Number,2022-07-13T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,11.2,VM/hosts,2022-07-13T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.05,kWh/hosts,2022-07-13T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,81.14,kWh,2022-07-14T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-14T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,217,Number,2022-07-14T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.42,VM/hosts,2022-07-14T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.27,kWh/hosts,2022-07-14T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,81.773,kWh,2022-07-14T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,20,Number,2022-07-14T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,213,Number,2022-07-14T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.65,VM/hosts,2022-07-14T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.09,kWh/hosts,2022-07-14T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,82.883,kWh,2022-07-15T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,20,Number,2022-07-15T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,226,Number,2022-07-15T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.3,VM/hosts,2022-07-15T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.14,kWh/hosts,2022-07-15T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,82.569,kWh,2022-07-15T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,19,Number,2022-07-15T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,221,Number,2022-07-15T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,11.63,VM/hosts,2022-07-15T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.35,kWh/hosts,2022-07-15T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,83.793,kWh,2022-07-16T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,20,Number,2022-07-16T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,214,Number,2022-07-16T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.7,VM/hosts,2022-07-16T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.19,kWh/hosts,2022-07-16T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,78.73,kWh,2022-07-16T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,20,Number,2022-07-16T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,224,Number,2022-07-16T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,11.2,VM/hosts,2022-07-16T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,3.94,kWh/hosts,2022-07-16T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,80.744,kWh,2022-07-17T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,19,Number,2022-07-17T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,221,Number,2022-07-17T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,11.63,VM/hosts,2022-07-17T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.25,kWh/hosts,2022-07-17T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,81.994,kWh,2022-07-17T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,20,Number,2022-07-17T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,218,Number,2022-07-17T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.9,VM/hosts,2022-07-17T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.1,kWh/hosts,2022-07-17T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,77.379,kWh,2022-07-18T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,20,Number,2022-07-18T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,228,Number,2022-07-18T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
